"394715,""I hate to admit this, but of all the pokemon stuff we have in our home, this is the only game I can play well! Granted my little boy had to teach me how to play but once I learned I was hooked. Pokemon snap for N64 is yet another toy that parents of young Pokemon trainers have to buy. :) The basic principal of the game is to travel through the 3d worlds of pokemon and take pictures with a virtual camera. Professor Oak will tell you if your photos are good or not and give you points on size, allignment, expression, etc. I'm not a great photographer anyway so why would I think I could play this game? It's fun to search through the virtual worlds looking for the little pocket monsters to photograph them to make sure you get the best shot possible to gain the most points. I'm not really a N64 person so my son had to train me on which button to push to make it do this that or the other. I don't think it's the game in general that causes a child to loose interest, yet that everytime you turn around there is a new Pokemon game or toy on the market that each one is better than the last edition. Pokemon snap is in what we call our electronics drawer with all the other long lost games that are played for a month or two then tossed back for whatever is new. Over the years, I have learned a little trick... When the kids get bored with the newest game, go back to that electronics drawer and say """"hey we haven't played this in awhile"""" COOL MOM!!! works every time.""";;;;;;;;;;;;;;
"401224,""Pokemon is the fad of the late nineties. Nearly everyone has seen it somewhere. The so-called &quot";Pokemania&quot; has spread through nearly every aspect of life, and now it is on Nintendo 64. The only question is, can it live up to expectations? My brother purchased this game because he owned nearly everything else that involved Pokemon. He basically chose this game to add to his collection. I decided to try it for myself one day and this is what I found out: while it may be cute, the game can get extremely old. The point is to go around and take pictures of the various Pokemon, earning points for things such as quality, distance, and how rare a certain pose is to find. For example, the player can get a picture of Pikachu standing, but for more points he can capture him in poses such as riding a Pokeball or surfboard. It seems easy enough, but then once you acquire enough pictures, you have to start trying to find &quot;signs,&quot;" which I had no idea about. It's fun when there's nothing else to do, but the game gets boring after a while.""";;;;;;;;;;
"401288,""This game is the best pokemon game on the N64. This game is challenging to get some pictures of pokemon. the game is great. It doesn't have all 151 pokemon.the game is great when you first get it. Its so good when you beat it. pikachu is looks so cool when hes on the electrode. Snap is rated E for everyone. its the first pokemon game on the Nintendo 64.I didn't even rent it,I just bought it. the game is to take the best shot of a pokemon. to get high points and get the pokemon food the pester ball and the poke flute. I like it. you try to get all the pokemon pictures and the signs. But I try to go to rainbow cloud to take good pictures of Mew.the game is so great i will just keep playing it.""";;;;;;;;;;;;;;
"402903,""I am basically writing this review to convince all of you parents out there with kids obsessed with Pokemon to buy this game for them. First of, I am extremely impressed with the new Pokemon Snap game. I didn't exactly like it that much, but my cousins rave endlessly about it. Both of my little buddies (5 and 7 years of age) have been playing this game for hours and hours everyday. They are really into the Pokemon craze";" the TV shows, the gameboy games, and the card game. In some cases, these shows and games can be very influential on the minds of young kids, especially since they like it so much. This can be a terrible thing, considering violence it contains. As I was reading TIME Magazine one night, a letter to the editor about Pokemon grabbed my attention. It said (sorry I don't have the article right now but If I find It I'll update this review), look at all of the killers and rapists that exist in are nation right now, and they grew up on fairy tales. Imagine what the world will be like when the kids that obsess over Pokemon are the adults? I think that whoever wrote this article makes a great point. Pokemon Snap is the first Pokemon product that takes a step away from the violence that all of the other ones contain. Instead of raising monsters to kill other ones, you take pictures of pokemon. You are a young photographer that is collecting pictures for a scientist who is studying pokemon. The object is to go through the levels and take pictures of the little monsters running around. When you think about it, they way that you are taking pictures is the same thing as going through the levels of doom games and trying to shoot people with a gun instead of a camera. You have a crosshair in the middle of the screen, and you get more points for taking a shot of a Pokemon that is right in the middle of it, just like the enemy will die in doom if you aim your weapon properly when firing. So to all you parents out there who can't decide what to do about there kids naging for Pokemon things, I recommend you buy this over anything, due to its lack of violence.""";;;;;;;;;;;;;
"406009,""I bought this for my son's 4th birthday and he had the game mastered and finished within a couple of days. Luckly, with the Pokemon craze he didn't care and started right back over playing it. As soon as you get all the characters pictures and take pictures of the signs the game is over. This is not a long drawn out game, once you know where the pokemons are hiding there is nothing more to do. They are always in the same spot wether it is your first game or your one hundreth game. I don't advise purchasing this game, but a five day rental at the movie store would be great. I think after five days you'll be ready to give it back and feel very thankful you didn't spend the fifty dollars on it. It is a cute game for a child who likes to repeat things, but for the average child most would find it pretty boring. In the game for so many pictures taken you will receive an apple [pokemon food], a pester ball [can change or uset pokemon], a flute [makes pokemon dance] and a motor [makes your cart move faster]. The idea of the game is to take the best Pokemon pictures you can. You get scored by prof. Oak on size, pose, and if it is in the center.""";;;;;;;;;;;;;;
"408444,""I admit it! We did NOT buy this game. Having a smallish game budget, we always rent games first. Especially for Nintendo 64, since the games are invariably more expensive than for Playstation or PC. We rented this game for three days for my sons, who are 6 and 7. They (not US, THEY) beat the game twice before we took it back. That's when I decided we would not be buying this game. It's replayability factor is practically nil. Once you know the &quot";secrets&quot; of finding all the Pokemon or evolving them, there's nothing left to do. And I had a hard time getting them to understand that not all the Pokemon in the game can evolve, so they kept trying to evolve Pikachu and Squirtle, and were upset that it didn't work. I actually like the concept. It's great to have a game for the kids that doesn't involve killing stuff. If they had the ability to add an &quot;expansion&quot; with more Pokemon, and more challenging levels, it might be worth another look. But I don't think that's probable, and maybe not even possible. My kids and I had a lot of fun trying to get pictures of Pikachu on a surfboard, or getting Electrode to explode. But once you do it, well, you did it. It's over. Doing it again is just boring. A game can be too easy, even for little kids. My &quot;recommend to friends&quot;" means I recommend that you rent, not buy, as the game is fun the first time you play.""";;;;;;;;
"420557,""This is one game I highly recommend for young children. This game has absolutely no violence and has a high cute factor which is especially important in my determination of which games are appropriate for children under the age of 12. Pokemon snap involves the player riding around in a Poke-mobile taking pictures of pokemon that are around on the six levels. If you snap pictures of all pokemon on all of the levels then you get to move onto Rainbow bridge to try to capture a picture of Mew, the rarest pokemon of them all. One interesting factor is that some pokemon are hidden around the levels and you have to lure them out with food, music or pester them out with a pester ball. These latter items you earn after snapping pictures of a certain number of pokeman. Once you've obtained the appropriate number of snapshots, then you go back to the lab to Visit Professor Oak who rewards your efforts with one of these items. This game held my daughters 11 and 14 captive for hours. They were trying to see who could snap the better pictures. The game did seem to get tiresome for them after awhile, but for myself, I thoroughly enjoyed playing for hours. I think the fact that this game requires not thought on the part of an adult, helps after a stressful day at work. The allure is that some of the potential poses are really cute, while others are a little tricky to get. And there are a couple of Pokemon that are hidden so well, that trial and error are the only way to lure them out. That or get on the internet to find cheats(which I needed to locate Gyrados). I love the fact that this game has absolutely no violence and is easy to catch on to. The difficulty for smaller children can be in learning to control the new joystick on the N64. Okay, you've discovered my secret, I'm a sucker for Pokemon. Although they have no true redeeming qualities and a lot of adults think they and their games are annoying, I think they are cute.""";;;;;;;;;;;;;;
"421039,""This game could Quite Possably be the WORST game ive ever played and ive played alot of games I mean a chess game is packed with more excitement than than this the whole game Is sitting there Taking PICTURES of POkeMon Pokemon Is really lame To Begin with! But this just takes LAMENESS to a NEw Level! You get sit there In a Set path never straying from it With a time limit and picture limit to take as many as you can and after youve taken all those pictures you can only choose ONE to give to professor Oak Which Makes it Semi-Hard to deal with since you can onnly give him one and you have to take about 10 pictures per board...This game Sucks Dont Buy it if you havent already dont even waste your money renting it..""";;;;;;;;;;;;;;
"424385,""Pokemon Snap is a fun game for all ages, even if you don't like Pokemon. I'm not a Pokemon fan, but I enjoyed this game. It is a safari of the Pokemon world. Your goal is to take the best pictures possible of as many different Pokemon as you can see. Some of the methods used to get certain Pokemon to show themselves are quite involved. Your pictures are scored according to their distance from the subject, angle, and pose. You have the opportunity to play each of the six levels as many times as you like to improve your score. The graphics are great. You feel like you're really there. This game has two drawbacks. One is that you have no control over the movements of the vehicle in which you travel. The second is that the game is too short with only six levels. You may get tired of it quickly.""";;;;;;;;;;;;;;
"424708,""Pokemon Snap is one of the worst games I've ever played. It might be worth a rental but you would be crazy to buy this. At first the game isn't that bad but then it starts getting repetitive. You'll play it for a couple hours and you'll never want to touch it again. There are only a few levels to choose from and after you master each one (which takes 10 minutes) you'll find it's not worth it to play anymore. In the game you take pictures of Pokemon on Pokemon island and Professor Oak will rate your pictures depending on the size of the Pokemon, if it's in the center, and it's technique. Although the game is unique, that's not necessarily a good thing. Many parents will buy it for their little tykes because it's Pokemon and little kids will enjoy it. But if your a hardcore gamer who wants to have fun, don't touch this pathetic piece of junk.""";;;;;;;;;;;;;;
"427032,""OK, I know Pokemon is all the rage with the kids. I have two of my own, and that's all I hear about these days. So, of course, we had to try Pokemon Snap when it came out. Yes, the game is good for younger kids, who enjoy the thrill of trying to take pictures of the different Pokemon. For that matter, they just get a thrill out of seeing the different Pokemon and teasing their mother because she doesn't know the names of them all. However, it doesn't take long before they're pulling the game out of the system and popping a different game in. I'm glad I rented the game and tried it out. Actually, many times that's how I decide on whether to actually purchase the game or not. I pretty much know when I'm going on about the 3rd rental at Blockbuster, that the game is a real keeper and worth investing the $50+ in. However, this was not one of those games. Unfortunately, the thrill of trying to get better and better pictures everytime you pass the same character, in the same field, becomes old fast. Even for the young kids. I will say though, that the graphics are pretty good on this video. Also, if you're in the market for a game that is not the typical &quot";Shoot em up&quot;" kind of game, this game succeeds in that area. Unfortunately, I think that's about all this game has going for it.""";;;;;;;;;;;;
"434416,""Pokemon Snap should not even be considered a real game! There is no action, no challenge, or even problem solving, you can't even learn something from it! This game consists of riding around in a cart on a track and taking pictures of pokemon. These pictures are then rated by their appearance, and things like whether or not the pokemon are facing you or if their centered in the pictures. That's the extent of this game!! My 9 year old sister, who adores pokemon, even thought this game was dumb! So do yourself a favor and don't waste your time or money! (or rent it first and see how you like it.)""";;;;;;;;;;;;;;
"436980,""Nintendo has one of the greatest marketing departments in the world. These guys know how to sell you something, and then sell it to you 6 more times with a new name and a different wrapper. The most famous of these would be the Pokemon phenomenon. Pokemon was a TV show, then two Gameboy games, then a third? the list goes on until now you have people with shoes and colognes (exaggeration) with a Pokemon on it. This was all fine and dandy, and to the people who like this sort of thing, well that?s your decision. But when Nintendo created a game based solely around photographing the little critters they have gone to far, but now to the actual game. Pokemon Snap is a Nintendo 64 game where the sole purpose of the game is to photograph Pokemon. At first I thought, well that?s an interesting idea, walk around and take pictures of all these Pokemon, good entertainment value and all that. I was quite surprised to find that when you play the game you are restricted to this little cart on a track, and the game is completely linear, you go through it once, and you?ve seen it all, at least if your attentive. That?s not to say that you can?t re-play it and find new things, but you will quickly run out of new things. The gameplay is absolutely horrendous, or more specifically non-existent. You sit in your little cart and take pictures of Pokemon? that?s about it, you can do a couple of things like throw food at them and play a flute? but there?s really not much to it. There are no other options in the game, and its not as if you can hop out of your cart and roam around, so it pretty much looses its entertainment value rather quickly. One of the features that did make the game interesting was the fact that your pictures are scored, so you can at least go through and try and take better pictures, or out score your friend, but pictures can only get so good, and you quickly reach a photographing pinnacle. The game does sport some fairly done graphics, nothing spectacular, but enough to keep you entertained for a little while at least. The music, as in most Pokemon games quickly got tiring, and listening to your camera snap time after time in mind numbing, so my advice would be to turn the sound off, or at least turn the volume down All in all id say that this game may be entertaining for at least the first run through for adolescents and adults, and a couple of times for children, but it has a very short shelf life, and is not a very wise investment because soon your children will be asking for something else, already done with Pokemon Snap. My advice is to rent the game, and should your children want it again, rent it again, but I guarantee that you will save money renting rather than buying.""";;;;;;;;;;;;;;
"443770,""Although I am not into Pokemon, I really had a great time playing this game. In fact, until now I completely steered clear of Pokemon, but I saw this game and decided to try it out. My hobby is scrapbooking. Just as the goal to Pokemon Snap, you compile your best pictures into an album. Obviously the subjects are different, but the basic idea of getting a lot of great shots is the same. The game itself is pretty repetetive. Your character sits in a cart with a camera and you are supposed to take pictures of any Pokemon you see on the way. As the game proceeds and you take better pictures of new Pokemon, new paths open up and you get &quot";tools&quot; to help you take better pictures. These tools include Pokemon bait, a pester ball, a flute, and a turbo speed for your cart. Different Pokemon react to different tools. That's part of the challenge of the game, to figure out how to get the best shot of each Pokemon. I will admit, we rented this game for a five day period. The first night we spent probably five hours playing this game. Which we did &quot;win&quot;". However, just because you have all the paths clear and you get congratulated, the game doesn't end. You can go back to get even better shots of the Pokemon you already have in your report. In real life, you rarely get the chance to go back and take another picture of special events. The graphics were very good. I enjoyed watching what was going to happen next. The sound effects would give you hints as to where to point the camera. I don't think I would spend a lot of money to buy this game, but I did enjoy renting it. I will rent it again, after I've tried some more N64 games (we just got the system). And if I find a good deal, I would like to add Pokemon Snap to my video game library.""";;;;;;;;;;
"446044,""In the adventure of Pokmon Snap"; you get to play as Todd (or Snap) and your quest is to capture the best photographs of all pokmon in the game! Throughout the levels you are given certain items to make this easier; and there are many hidden surprises and bonus poses you can try out on all sorts of pokmon! I wouldn't recommend buying the game; since anyone over the age of 10 could easily beat the game in a weekend rental. But it is worth renting; playing; and buying some Blockbuster Snap cards to get your pictures printed out in sticker form :) I've personally used my Snap stickers to decorate my Pokmon card binder; and if I were young enough to do so;" I'd enter one of my Chansey pictures into the Pokmon Snap contest Nintendo is holding. Anyhow, back to the review :) This game is definately something any pokmon fan should see, although purchasing it would probably just be a big waste of money.""";;;;;;;
"450364,""I hate pokemon and when I tried this game at Blockbuster it just drove me away from it even more. I can't stand the way you just move around in your vehicle and you can't stop or turn around, if you were in a real car or whatever, you could stop, slowdown, and turn around, but not in this game. Pokemon just makes absolutely no sense to me. The game does have some pros though. It can help them learn ho to take good pictures and just help to pass the time, but I really just don't like the game. In my opinion it is one of the worst games ever created.""";;;;;;;;;;;;;;
"450916,""Pokemon Snap is a wonderful game full of excitement! Who wouldn't want to take quick pictures of adorable creatures. Kids love this pokemon game and even adults could find this game neat. This game involves skill and the quickness of your thumb. A good thing about this is that you can continue to play this game even if you have taken all of the pokemon's pictures. A con of this game is that if you don't live near a blockbuster video store, it will be hard to print out your pictures.""";;;;;;;;;;;;;;
"451173,""Pokemon snap is great for any future photographers out there, but based on all the pokemon games that came out before (such as the game boy games, and pikachu starring in Super Smash Bros.) Pokemon Snap is a drag. I mean, Pokemon is known for the fighting and all the pokeballs and that you &quot";Gotta catch em' all!&quot; not &quot;Gotta take pictures of em' all!&quot;" This game has very good graphics, and it's fun to see how many good pictures you can take, like of a electrode exploding, or an eevee chasing a chansey. What I thought was disappointing is that not all 150 pokemon are featured in the game. I mean, if they can fit MORE than 150 pokemon on GAMEBOY, they could fit 400 on N64!!! And another thing: why can't you walk around the 3-d world and have a map with you, instead of being in a cart on a track? If you could walk around, into the bushes, in shallow water, you could get many more neat pictures! All in all, this game is a great family game, but it gets boring after a while.""";;;;;;;;;;
"453074,""When my friend first told me that he bought Pokemon Snap, I questioned him because I thought all Pokemon games were bad. I found out that the game was actually quite fun when I started playing it though, because all the game is about is perfecting your pictures of the little creatures. This I though was fun, and we played it for about 4 hours straight (one hour was spent just trying to find the last Pokemon), and then beat it. I thought """"Ok, next world"""" after I got a picture of Mew, but there was no next world. Instead there were """"challenge scores"""" that you had to try to beat. I beat those right away, and that was the whole game. The game has potential to be very good, but instead the people who created it did a minimalist job because they knew people would buy it no matter how hard they worked on it, due to the Pokemon name. If the programmers just added another world with the remainder of the Pokemon, then this game could have been quite good. Therefore, I conclude that this game could have been good if there had been more levels and more Pokemon, but instead the people at Nintendo decided to screw it up and put no effort into it. I say it would be bad to purchase, but a perfect game to rent for the weekend.""";;;;;;;;;;;;;;
"454835,""Ok I hate Pokemon I think it's the dumbest, gay-est, kiddy thing ever. Yet Pokemon snap I think is like no other pokemon game, and the game would do really bad, if it had the same Game play, music, control yet in stead of taking pictures of Pokemon you took Pictures of monster's. But any way the first time I played this game was at a friends house and yes I never did buy it, yet still enjoyed it. Game play: Going around taking pictures of Pokemon might sound boring yet it's allot of fun, with about 7 different levels and nice graphics I would recommend it, to a Pokemon Freak or Human. The only real Problem that it's pokemon and you stay on a course. You take Picture's of Pokemon while you stay in a little cart like thing and you stay on course you can't even stop. The better the picture's are the more points you get and at the end it count's them. It's fun to play your friend to see who can get the most points. You can also throw apples and some kind of stick bomb to make the pokemon do cool stuff. Overall I would say about 7/10 Graphics: Smooth, very 3-d, some of the best. The Pokemon look great with some detail and not flat or chunky just nice and smooth. 8/10 Sound: Sound is great and the Pokemon sound like they should, also, so does the area that you are in. 8/10""";;;;;;;;;;;;;;
"456992,""I don't think people give too much credit for Poke'mon Snap. Sure, it's not the best game, but I think it's cool. I mean I don't even watch the show, and I like it. If you want to get Poke'mon Snap, you wouldn't be making a bad choice. I mean sure people say it isn't all that good, but it's ok. I don't know why people think that, but I hope you don't. Choosing what YOU want to do is the right decition, whether you do or don't. Basically you're in different types of land trying to photo poke'mon with your camera. Somewhat challenging, but it's fun to do. I say this is a good game and should be given more credit, but choose what you want to do, it's not my choice.""";;;;;;;;;;;;;;
"457590,""Well, some franchises just can't wait to grow. Pokemon, for example, has been out less than two years in the United States, and already there are seven titles available here. In Japan, where it has been out around for around five years, they have eleven that I know of. Perhaps the most different is this one, Pokemon Snap. The idea of the game is that you still want to catch all of them. But instead of the traditional Poke Balls that fans of the game and series are familiar with, you want to catch them on film. This is rather unique - while some games have had modes where you could take snap shots of the screen, never before have I encountered a game where it was the whole point. Not only that, but its an opportunity for those who don't like the traditional RPG to enjoy Pokemon. However, there is one serious problem with all of this. Each level is always the same. You will always go through the same route, and you will always see the same Pokemon. You do accumulate more items through the game, but these don't really affect the levels greatly - you get about half of the Pokemon this way, but it's not that amazing. After you get those items, you get one or two runs through a level as something new, but in the end it still is the same level, with the same single route you follow, with the same Pokemon. Fortunately, these Pokemon are wonderfully rendered. I am familiar with all of them through the Game Boy games, and they looked much like I expected them to. Not only that, but the backgrounds look like you'd expect - trees look mostly like trees, and the power plant in particular looked like what one would expect. Only the cave, which seemed to lack usual cave features like mold, stalactites, or stalagmites, could be said to be seriously lacking. The sound of the game is very ambient - unless you concentrate very hard on it, you're not going to remember it afterwards. The effects are nice, although some of the Pokemon voices, such as Charmander's, get annoying. Other than that, you could just place on an album of your choice and not even notice the difference. The control is very clean. Aiming the camera is relatively simple, and you just have to press the trigger button to snap a picture. A separate button is used to zoom, so you can line up your shot perfectly, or you can shoot from the hip, whichever you prefer. There are also items that you get to throw on the field, but those are more difficult to aim, as you don't have the zoom option to throw them. Instead, you can throw them rapidly and hope that they hit their target, which is still fairly easy. The game's controls have a very small learning curve, and it only takes a couple of minutes to have it down like a pro. The shots themselves can range from the ordinary - a Slowpoke just sitting there - or the amazing - like a surfing Pikachu. However, since the shots just require some forethought to set up, they are fairly simple to accomplish. you just need to patience to go through a board about twice, which isn't difficult since the boards only last a couple of minutes at most. For beginners and those new to the Pokemon craze, this is perhaps a good game to start out on. The controls are simple and intuitive, and you don't need the strategy or the reading skills that the other Pokemon games require. However, experienced gamers will quickly get bored with the repetitive play and little variation the game presents. For a rental, its a good choice, but only pick this up for the inexperienced or the absolute Pokemon fanatic, those that will love anything with Pokemon in it.""";;;;;;;;;;;;;;
"458930,""My son loves Pokemon. Everything on his Christmas list this year was Pokemon. So, of course, I bought him Pokemon Snap for his N64. It's a really great game in some ways, there's no violence, it's a photo safari. You take a trip and take pictures of the different Pokemon. Then the pictures are rated and you get points for them. There is a problem though, my son, who is twelve was able to get all the way through the game in two days. It's probably too easy for the older child but I can see where it might keep a younger child occupied for a long time.""";;;;;;;;;;;;;;
"462584,""Hi! My name is a very good one, but unfortunately I cannot tell you it. I live in the great state of New Jersey. Yeah - New Jersey!! I am writing this article on exactly what the title says. I am writing this epinion on ? Pokemon Snap an OK Game. I think this game is ok. It is not great because of the fact that it has absolutely no challenge to it. You don?t have any trouble getting from place to place because you are in an auto moving cart and the Pokemon are right in front of you. It is hard to find the last level because you have to look for certain clues. That is all I am going to write on Pokemon Snap right now. Be sure to look at some of my other epinions.""";;;;;;;;;;;;;;
"463216,""Ah yes, the Pokemon craze is upon up and Nintendo has again tried to lure more money out of our pockets by producing a very simplistic and pretty boring game. All you do is get pulled around in some little train and take photos of the Pokemon, and about half of them aren't even in the game. You also have little rocks or something that you toss around in order to get them to pose or run around, yay. I guess this game is worth a rent since it will take a few hours to get every pokemon, but do the kids really want to sit there for a few hours to get them all? I highly doubt it, it's just like trying to catch all the pokemon in a sense but they've been there and done that. The only cool thing about this game is you can take your saved photos, head over to a Blockbuster Video, and for a certain price, print the photos onto some cards. I never did it, whats the use? A nice little novelty for your kid but this will wear out in 10 minutes. The game is definitley not worth buying, posibly a decent rent, but thats all. Enjoy.""";;;;;;;;;;;;;;
"463238,""Ah yes, the Pokemon craze is upon up and Nintendo has again tried to lure more money out of our pockets by producing a very simplistic and pretty boring game. All you do is get pulled around in some little train and take photos of the Pokemon, and about half of them aren't even in the game. You also have little rocks or something that you toss around in order to get them to pose or run around, yay. I guess this game is worth a rent since it will take a few hours to get every pokemon, but do the kids really want to sit there for a few hours to get them all? I highly doubt it, it's just like trying to catch all the pokemon in a sense but they've been there and done that. The only cool thing about this game is you can take your saved photos, head over to a Blockbuster Video, and for a certain price, print the photos onto some cards. I never did it, whats the use? A nice little novelty for your kid but this will wear out in 10 minutes. The game is definitley not worth buying, posibly a decent rent, but thats all. Enjoy.""";;;;;;;;;;;;;;
"463506,""What an easy game. This game is great, I have to tell you, but to find em all, you need about an hour. If you've got little pokemaniac 4 year olds, this games a challenge for them. I have to admit, the part where you hit the little Squirtles over a mountain got me annoyed for awhile. If you are going to play this game, rent it. If you like it, rent it again. It's not worth buying. And after you find all of the pokemon (cough only 63 cough cough) you can do the challenge scores.. which actually take about an hour to complete. If you are a die hard pokemon fan, your going to end up spending more on the Blockbuster pokemon snap station for stickers than you are buying pokefood from the local grocery store. Well kids: you want 5 minute fun, get it. Looking for a more lasting game? Get pokemon Yellow, which actually is tougher than Red and Blue.""";;;;;;;;;;;;;;
